"ID","Title","Hyperlink","Make","Model","Year","Mileage","Fuel Type","Transmission","Body Type","Seats","Engine Size(Litres)","Road Tax","NCT Expiry","Country of Registeration","Colour","Doors","Views","Days Online"
"25641268","2013 VW GOLF TSI 1.2 AUTOMATIC","https://www.donedeal.ie/cars-for-sale/2013-vw-golf-tsi-1-2-automatic/25641268","Volkswagen","Golf","2013","78000 km","Petrol","Automatic","Hatchback","5","1.2","270","Jan 2022","Ireland","Red","5","85","10 hours"
"25641899","Skoda Octavia SE Business 2.0 TDI CR 150PS","https://www.donedeal.ie/cars-for-sale/skoda-octavia-se-business-2-0-tdi-cr-150ps/25641899","Skoda","Octavia","2016","140000 mi","Diesel","Manual","Hatchback","","2.0","","","UK","Black","5","107","3 days"
"25582693","Dacia Duster Prestige 1.5 dCi 110 4x2","https://www.donedeal.ie/cars-for-sale/dacia-duster-prestige-1-5-dci-110-4x2/25582693","Dacia","Duster","2017","92322 km","Diesel","Manual","SUV","","1.5","200","Sep 2021","Ireland","Grey","4","168","9 days"
"24380314","Dacia Logan Signature Blue DCI 9 4DR","https://www.donedeal.ie/cars-for-sale/dacia-logan-signature-blue-dci-9-4dr/24380314","Dacia","Logan","2020","17 km","Diesel","Manual","Estate","","1.5","180","Jan 2024","Ireland","Black","4","36","1 day"
"24266272","Skoda Fabia 36 Greenline 1.2 TDI CR 75bhp","https://www.donedeal.ie/cars-for-sale/skoda-fabia-36-greenline-1-2-tdi-cr-75bhp/24266272","Skoda","Fabia","2013","124105 mi","Diesel","Manual","Estate","","1.2","","Jun 2021","Ireland","Blue","5","150","3 days"
"20754496","Renault Scenic Iconic Blue dCi 120 My18","https://www.donedeal.ie/cars-for-sale/renault-scenic-iconic-blue-dci-120-my18/20754496","Renault","Scenic","2019","37951 km","Diesel","Manual","MPV","","1.8","270","Jan 2023","Ireland","Blue","4","58","2 days"
"25872391","POLO 1.0 HIGH SPEC LOW TAX NEW NCT 2 KEYS","https://www.donedeal.ie/cars-for-sale/polo-1-0-high-spec-low-tax-new-nct-2-keys/25872391","Volkswagen","Polo","2016","55000 mi","Petrol","Manual","Hatchback","5","1.0","190","Jan 2022","Ireland","Black","5","174","2 days"
"24853185","BMW 640 313BHP M Sport 2015 High Spec Carbon Black","https://www.donedeal.ie/cars-for-sale/bmw-640-313bhp-m-sport-2015-high-spec-carbon-black/24853185","BMW","6-Series","2015","83202 mi","Diesel","Automatic","Coupe","4","3.0","390","Feb 2022","Ireland","Black","2","88","23 hours"
"25885825","Golf GTD","https://www.donedeal.ie/cars-for-sale/golf-gtd/25885825","Volkswagen","Golf","2013","95926 mi","Diesel","Manual","Hatchback","5","2.0","190","Apr 2022","Ireland","White","5","221","21 hours"
"25872310","DEPOSIT TAKEN SORRY COOPER 5 DOOR AUTOMATIC","https://www.donedeal.ie/cars-for-sale/deposit-taken-sorry-cooper-5-door-automatic/25872310","Mini","Cooper","2015","21000 mi","Diesel","Automatic","Hatchback","4","1.5","180","Jun 2021","Ireland","White","5","171","2 days"
"24893035","Kia Sportage 5DR Auto From 75 Per Week","https://www.donedeal.ie/cars-for-sale/kia-sportage-5dr-auto-from-75-per-week/24893035","Kia","Sportage","2018","50921 mi","Diesel","Automatic","SUV","","1.7","270","Apr 2022","Ireland","Grey","5","6","46 mins"
"25267434","142 Kia Soul 1.6Crdi EX Nice Spec","https://www.donedeal.ie/cars-for-sale/142-kia-soul-1-6crdi-ex-nice-spec/25267434","Kia","Soul","2014","86000 mi","Diesel","Manual","Hatchback","","1.6","280","Nov 2020","Ireland","Silver","5","38","1 day"
"25854646","10 FORD MONDEO NCT 11/22","https://www.donedeal.ie/cars-for-sale/10-ford-mondeo-nct-11-22/25854646","Ford","Mondeo","2010","200000 mi","Diesel","","Hatchback","5","2.0","280","Nov 2020","Ireland","Black","","745","3 days"
"25659908","Volkswagen Golf 1.2 TSI Automatic Comfortline //","https://www.donedeal.ie/cars-for-sale/volkswagen-golf-1-2-tsi-automatic-comfortline-/25659908","Volkswagen","Golf","2015","44118 mi","Petrol","Automatic","Hatchback","","1.2","","Jul 2022","Other","Blue","5","113","4 days"
"25752158","OPEL CORSA 1.2 5 DR..ONE OWNER......2010","https://www.donedeal.ie/cars-for-sale/opel-corsa-1-2-5-dr-one-owner-2010/25752158","Opel","Corsa","2010","170800 km","Petrol","Manual","Hatchback","5","1.2","270","Mar 2021","Ireland","Blue","5","319","3 days"
"25436872","Nissan X-Trail Acenta dCi 130 2WD // 7 Seater 1 O","https://www.donedeal.ie/cars-for-sale/nissan-x-trail-acenta-dci-130-2wd-7-seater-1-o/25436872","Nissan","X-Trail","2016","66199 mi","Diesel","Manual","SUV","","1.6","","Jul 2022","UK","Grey","5","71","1 day"
"25841557","Toyota Avensis","https://www.donedeal.ie/cars-for-sale/toyota-avensis/25841557","Toyota","Avensis","2013","114000 mi","Diesel","","Saloon","5","2.0","200","Feb 2022","Ireland","Grey","","699","5 days"
"25867924","Toyota Yaris","https://www.donedeal.ie/cars-for-sale/toyota-yaris/25867924","Toyota","Yaris","2015","45500 mi","Petrol","Manual","Hatchback","5","1.3","","","UK","Black","5","373","2 days"
"22438037","Hyundai i30 Fastback - Finance Arranged - Low Mil","https://www.donedeal.ie/cars-for-sale/hyundai-i30-fastback-finance-arranged-low-mil/22438037","Hyundai","i30","2019","8090 km","Petrol","Manual","Hatchback","","1.0","200","Jan 2023","Ireland","Red","5","24","17 hours"
"25888582","2014 Vauxhall Astra 1.7 CDTi 16V Limited Edition 5","https://www.donedeal.ie/cars-for-sale/2014-vauxhall-astra-1-7-cdti-16v-limited-edition-5/25888582","Vauxhall","Astra","2014","82219 mi","Diesel","Manual","Hatchback","5","1.7","","","Northern Ireland","Red","5","218","16 hours"
"25397658","141 SKODA SUPERB ELEGANCE 1.6TDILEATHER ONE OWNER","https://www.donedeal.ie/cars-for-sale/141-skoda-superb-elegance-1-6tdileather-one-owner/25397658","Skoda","Superb","2014","110000 mi","Diesel","Manual","Saloon","5","1.6","200","Mar 2020","Ireland","Grey","4","102","12 hours"
"25879151","Ford mondeo titanium zetec","https://www.donedeal.ie/cars-for-sale/ford-mondeo-titanium-zetec/25879151","Ford","Mondeo","2006","191383 km","Petrol","Manual","Hatchback","5","1.8","636","Jan 2021","Ireland","Black","5","211","1 day"
"25762360","I40 2013 massive spec","https://www.donedeal.ie/cars-for-sale/i40-2013-massive-spec/25762360","Hyundai","I40","2013","189 mi","Diesel","","Saloon","5","1.7","200","Jan 2022","Ireland","Silver","","227","2 days"
"24239703","Volkswagen Golf GTI Performance 245BHP DSG","https://www.donedeal.ie/cars-for-sale/volkswagen-golf-gti-performance-245bhp-dsg/24239703","Volkswagen","Golf","2019","15659 km","Petrol","Automatic","Hatchback","","2.0","390","Jul 2023","Ireland","Grey","5","116","1 day"
"25890585","Volkswagen Golf, 2018(181)*NEW MODEL7.51.6 TDI SE*","https://www.donedeal.ie/cars-for-sale/volkswagen-golf-2018181new-model7-51-6-tdi-se/25890585","Volkswagen","Golf","2018","72000 mi","Diesel","Manual","Hatchback","","1.6","190","","UK","Blue","5","198","13 hours"
"25812714","Renault Trafic, 2014","https://www.donedeal.ie/cars-for-sale/renault-trafic-2014/25812714","Renault","Trafic","2014","95500 km","Diesel","Manual","MPV","","2.0","","","Ireland","Black","3","223","8 days"
"25330959","Seat Ibiza 2012 1.2 Tdi Diesel","https://www.donedeal.ie/cars-for-sale/seat-ibiza-2012-1-2-tdi-diesel/25330959","SEAT","Ibiza","2012","140000 km","Diesel","Manual","Estate","5","1.2","190","Aug 2020","Ireland","Black","4","1,931","34 days"
"25867227","2015 VW Golf Highline 1.6tdi","https://www.donedeal.ie/cars-for-sale/2015-vw-golf-highline-1-6tdi/25867227","Volkswagen","Golf","2015","113000 km","Diesel","Manual","Estate","5","1.6","180","Aug 2021","Ireland","Black","5","235","2 days"
"25883848","16 FORD KUGA TITANIUM 2.0 TD","https://www.donedeal.ie/cars-for-sale/16-ford-kuga-titanium-2-0-td/25883848","Ford","Kuga","2016","145000 km","Diesel","Manual","SUV","5","2.0","200","Feb 2020","Ireland","Grey","4","168","1 day"
"25677339","14 Audi A5 2.0 TDI S-line 177PS low kms","https://www.donedeal.ie/cars-for-sale/14-audi-a5-2-0-tdi-s-line-177ps-low-kms/25677339","Audi","A5","2014","110000 km","Diesel","","Coupe","","2.0","200","Nov 2020","Ireland","Red","3","105","18 hours"
"25888294","2014 Ford Focus 1.6 TDCi 115PS Zetec S 5Dr","https://www.donedeal.ie/cars-for-sale/2014-ford-focus-1-6-tdci-115ps-zetec-s-5dr/25888294","Ford","Focus","2014","87500 mi","Diesel","Manual","Hatchback","5","1.6","190","Aug 2022","Ireland","White","5","692","17 hours"
"25645983","☘️17LOOK Mini Cooper 1.5 AUTOMATIC-CHILI PACK(rare","https://www.donedeal.ie/cars-for-sale/17look-mini-cooper-1-5-automatic-chili-packrare/25645983","Mini","Cooper","2017","28000 mi","Petrol","Automatic","Cabriolet","5","1.5","270","Feb 2021","Ireland","Silver","2","81","1 day"
"25822522","2008 opel corsa 1.2 club .test& Tax","https://www.donedeal.ie/cars-for-sale/2008-opel-corsa-1-2-club-test-amp-tax/25822522","Opel","Corsa","2008","190000 km","Petrol","Manual","Hatchback","5","1.2","280","Aug 2021","Ireland","Blue","3","155","4 days"
"25876628","Vauxhall Insignia","https://www.donedeal.ie/cars-for-sale/vauxhall-insignia/25876628","Vauxhall","Insignia","2013","139000 mi","Diesel","Manual","Saloon","5","2.0","200","Sep 2019","Ireland","Other","5","353","1 day"
"25782716","Volkswagen Golf E-golf Comfortline 134BHP 5DR Auto","https://www.donedeal.ie/cars-for-sale/volkswagen-golf-e-golf-comfortline-134bhp-5dr-auto/25782716","Volkswagen","Golf","2018","10553 km","Electric","Automatic","Hatchback","","","120","Apr 2022","Ireland","Grey","5","159","11 days"
"25586805","Nissan Qashqai, 1.5 DCI XE2010","https://www.donedeal.ie/cars-for-sale/nissan-qashqai-1-5-dci-xe2010/25586805","Nissan","Qashqai","2010","193000 km","Diesel","Manual","Hatchback","","1.5","280","Dec 2020","Ireland","Black","5","161","1 day"
"25529373","2010 Audi A4 *BARGAIN*","https://www.donedeal.ie/cars-for-sale/2010-audi-a4-bargain/25529373","Audi","A4","2010","270 km","Diesel","Manual","Saloon","5","2.0","","","UK","Black","4","3,882","13 days"
"25864620","Nissan juke 1.2 low km on it","https://www.donedeal.ie/cars-for-sale/nissan-juke-1-2-low-km-on-it/25864620","Nissan","Juke","2016","62500 km","Petrol","Manual","SUV","5","1.2","270","Jul 2022","Ireland","Red","4","128","3 days"
"25679008","2014 BMW 4 Series M Sport 430","https://www.donedeal.ie/cars-for-sale/2014-bmw-4-series-m-sport-430/25679008","BMW","4-Series","2014","91000 mi","Diesel","Automatic","Coupe","4","3.0","280","Jan 2021","Ireland","Black","2","434","22 days"
"25802611","151 DL INSIGNIA","https://www.donedeal.ie/cars-for-sale/151-dl-insignia/25802611","Vauxhall","Insignia","2015","133000 mi","Diesel","Manual","Hatchback","5","2.0","180","Mar 2022","Ireland","Red","5","406","4 days"
"25873249","Peugeot 3008 1.6 HDi 112BHP Automatic Exclusive","https://www.donedeal.ie/cars-for-sale/peugeot-3008-1-6-hdi-112bhp-automatic-exclusive/25873249","Peugeot","3008","2011","97000 mi","Diesel","Automatic","Hatchback","","1.6","","Oct 2021","Ireland","Silver","5","100","2 days"
"25737775","2014 Bmw 520d M Sport - LCI Facelift model","https://www.donedeal.ie/cars-for-sale/2014-bmw-520d-m-sport-lci-facelift-model/25737775","BMW","5-Series","2014","99000 mi","Diesel","Manual","Saloon","5","","","","UK","Black","","287","1 day"
"25880890","Opel astra 1.7 disel","https://www.donedeal.ie/cars-for-sale/opel-astra-1-7-disel/25880890","Opel","Astra","2012","77000 mi","Diesel","Manual","MPV","5","1.7","200","Mar 2022","Ireland","Blue","5","63","1 day"
"25893586","2012 VW Polo 1.2 Petrol 3 Door S Model","https://www.donedeal.ie/cars-for-sale/2012-vw-polo-1-2-petrol-3-door-s-model/25893586","Volkswagen","Polo","2012","75000 mi","Petrol","Manual","Hatchback","5","1.2","270","Apr 2022","Ireland","Silver","3","12","46 mins"
"25021752","Nissan QASHQAI Tekna dCi 110 Start/stop","https://www.donedeal.ie/cars-for-sale/nissan-qashqai-tekna-dci-110-start-stop/25021752","Nissan","QASHQAI","2017","49317 mi","Diesel","Manual","SUV","","1.5","190","","UK","White","5","123","8 days"
"25871836","2017 BMW 530D X Drive M Sport Plus Edition","https://www.donedeal.ie/cars-for-sale/2017-bmw-530d-x-drive-m-sport-plus-edition/25871836","BMW","5-Series","2017","51000 mi","Diesel","","Saloon","5","3.0","280","Apr 2021","Ireland","Blue","4","331","2 days"
"25707660","Vw Passat CC Automatic","https://www.donedeal.ie/cars-for-sale/vw-passat-cc-automatic/25707660","Volkswagen","CC","2015","88300 mi","Diesel","Automatic","Coupe","5","2.0","280","Jan 2022","Ireland","White","","286","4 days"
"25796090","2011 Alfa Romeo 159 2.0 JTDm (170BHP)","https://www.donedeal.ie/cars-for-sale/2011-alfa-romeo-159-2-0-jtdm-170bhp/25796090","Volkswagen","Passat","2008","215000 km","Diesel","Manual","Saloon","5","1.9","390","Jan 2021","Ireland","Blue","4","510","10 days"
"25893585","Opel Astra SXI 1.4i New NCT","https://www.donedeal.ie/cars-for-sale/opel-astra-sxi-1-4i-new-nct/25893585","Opel","Astra","2006","208000 km","Petrol","Manual","Hatchback","","1.4","385","Sep 2021","Ireland","Red","3","8","46 mins"
"25766143","Audi A6 2.0 TDI S Line 40 204PS S-A 182","https://www.donedeal.ie/cars-for-sale/audi-a6-2-0-tdi-s-line-40-204ps-s-a-182/25766143","Audi","A6","2018","55000 mi","Diesel","Automatic","Saloon","","2.0","200","Sep 2022","Ireland","White","4","193","2 days"
"25592484","Renault Megane GT Line TCE 140 GPF MY1","https://www.donedeal.ie/cars-for-sale/renault-megane-gt-line-tce-140-gpf-my1/25592484","Renault","Megane","2020","13 km","Petrol","Manual","Hatchback","","1.3","","","Ireland","Red","4","70","5 days"
"25872956","Fiat Qubo","https://www.donedeal.ie/cars-for-sale/fiat-qubo/25872956","Fiat","Qubo","2016","35000 km","Diesel","Manual","MPV","5","1.2","190","Sep 2020","Ireland","Grey","4","213","2 days"
"25656373","Volkswagen Passat TDI CC Automatic","https://www.donedeal.ie/cars-for-sale/volkswagen-passat-tdi-cc-automatic/25656373","Volkswagen","Passat","2012","107834 mi","Diesel","Automatic","Saloon","5","2.0","280","Nov 2022","Ireland","Black","4","193","1 day"
"25743892","BMW 3 Series 320D M-performance KIT","https://www.donedeal.ie/cars-for-sale/bmw-3-series-320d-m-performance-kit/25743892","BMW","3-Series","2015","81100 mi","Diesel","Manual","Saloon","","2.0","","Sep 2022","UK","White","4","188","1 day"
"25795551","2015 aqua fresh import","https://www.donedeal.ie/cars-for-sale/2015-aqua-fresh-import/25795551","Toyota","Aqua","2015","101130 km","Hybrid","Automatic","Hatchback","5","1.5","170","","","Silver","","476","10 days"
"25716344","Volkswagen Golf GT GTD 2.0 TDI 170 PS 5dr Hatchbac","https://www.donedeal.ie/cars-for-sale/volkswagen-golf-gt-gtd-2-0-tdi-170-ps-5dr-hatchbac/25716344","Volkswagen","Golf","2010","161530 mi","Diesel","Manual","Hatchback","5","2.0","280","Dec 2020","Ireland","Red","5","544","4 days"
"25846881","2015 Mercedes C200 Bluetec","https://www.donedeal.ie/cars-for-sale/2015-mercedes-c200-bluetec/25846881","Mercedes-Benz","C-Class","2015","176 km","Diesel","Manual","Saloon","5","1.6","190","Jun 2021","Ireland","Silver","4","290","4 days"
"25754079","Kia Picanto 1.0 TX","https://www.donedeal.ie/cars-for-sale/kia-picanto-1-0-tx/25754079","Kia","Picanto","2018","41206 mi","Petrol","Manual","Hatchback","","1.0","","Jul 2022","Ireland","Grey","5","38","1 day"
"25875559","BMW 420D MSPORT","https://www.donedeal.ie/cars-for-sale/bmw-420d-msport/25875559","BMW","4-Series","2019","5800 mi","Diesel","Automatic","Hatchback","5","2.0","","","UK","White","5","159","1 day"
"25852105","7 SEATER-MAZDA 5 LOW MILEAGE WITH NCT","https://www.donedeal.ie/cars-for-sale/7-seater-mazda-5-low-mileage-with-nct/25852105","Mazda","5","2009","102000 mi","Diesel","Manual","MPV","7","2.0","570","May 2021","Ireland","Silver","","224","4 days"
"24119594","Renault Clio V Dynamique TCe 100 My19","https://www.donedeal.ie/cars-for-sale/renault-clio-v-dynamique-tce-100-my19/24119594","Renault","Clio","2020","100 km","Petrol","Manual","Hatchback","","1.0","180","Jan 2024","Ireland","Blue","5","116","22 days"
"25492994","Skoda Rapid, 2013","https://www.donedeal.ie/cars-for-sale/skoda-rapid-2013/25492994","Skoda","Rapid","2013","110000 mi","Diesel","Manual","Hatchback","5","1.6","200","Jul 2021","Ireland","Red","5","40","2 days"
"25869327","Opel Astra Cabriolet","https://www.donedeal.ie/cars-for-sale/opel-astra-cabriolet/25869327","Opel","Astra","2007","170000 km","Petrol","Manual","Cabriolet","4","1.6","514","Feb 2021","Ireland","Red","2","269","2 days"
"25881099","Honda CR-V","https://www.donedeal.ie/cars-for-sale/honda-cr-v/25881099","Honda","CR-V","2015","92000 km","Diesel","Manual","SUV","5","1.6","200","May 2021","Ireland","White","4","201","1 day"
"25851019","2012 PEUGEOT 5008 **AUTOMATIC**","https://www.donedeal.ie/cars-for-sale/2012-peugeot-5008-automatic/25851019","Peugeot","5008","2012","","Diesel","Automatic","MPV","","1.6","280","Jan 2021","Ireland","Black","5","242","4 days"
"25537202","Renault Captur Dynamique NAV TCE 90 P","https://www.donedeal.ie/cars-for-sale/renault-captur-dynamique-nav-tce-90-p/25537202","Renault","Captur","2018","51386 km","Petrol","Manual","Hatchback","","0.9","200","Apr 2022","Ireland","Red","4","27","16 hours"
"25422090","Volkswagen Golf 2.0tsi GTI 230BHP P-pack Auto Nct","https://www.donedeal.ie/cars-for-sale/volkswagen-golf-2-0tsi-gti-230bhp-p-pack-auto-nct/25422090","Volkswagen","Golf","2015","62138 mi","Petrol","Automatic","Hatchback","","2.0","","Oct 2021","Ireland","Black","5","94","1 day"
"25800639","2015 Volvo V40 diesel","https://www.donedeal.ie/cars-for-sale/2015-volvo-v40-diesel/25800639","Volvo","V40","2015","88000 mi","Diesel","","Hatchback","5","1.6","180","Aug 2021","Ireland","Red","5","507","9 days"
"25888057","2011 VW Golf Match 1.6","https://www.donedeal.ie/cars-for-sale/2011-vw-golf-match-1-6/25888057","Volkswagen","Golf","2011","136000 mi","Diesel","Manual","Hatchback","5","1.6","","","Ireland","Grey","5","252","17 hours"
"25866140","Seat Leon 1.4L 2007","https://www.donedeal.ie/cars-for-sale/seat-leon-1-4l-2007/25866140","SEAT","Leon","2007","196000 km","Petrol","Manual","Hatchback","5","1.4","385","Mar 2021","Ireland","Blue","5","468","2 days"
"25771885","Toyota Yaris Hybrid Icon Automatic","https://www.donedeal.ie/cars-for-sale/toyota-yaris-hybrid-icon-automatic/25771885","Toyota","Yaris","2017","43000 mi","Petrol","Automatic","Hatchback","","1.5","","","Other","Blue","5","102","4 days"
"25877151","Defender 90","https://www.donedeal.ie/cars-for-sale/defender-90/25877151","Land Rover","Defender","2008","78400 mi","Diesel","Manual","Pick Up","2","2.4","","","UK","Blue","2","525","1 day"
"25869532","Volkswagen passat","https://www.donedeal.ie/cars-for-sale/volkswagen-passat/25869532","Volkswagen","Passat","2015","81000 km","Diesel","","Saloon","5","1.6","190","Jun 2021","Ireland","Silver","4","375","2 days"
"25249126","Ford Kuga 2.0TDCI 150bhp Zetec","https://www.donedeal.ie/cars-for-sale/ford-kuga-2-0tdci-150bhp-zetec/25249126","Ford","Kuga","2015","51000 mi","Diesel","","SUV","5","2.0","270","May 2021","Ireland","Blue","","1,330","68 days"
"25713224","FORD FIESTA 2012, 1.2 , LOW INSURANCE,LOW TAX,LOW","https://www.donedeal.ie/cars-for-sale/ford-fiesta-2012-1-2-low-insurance-low-tax-low/25713224","Ford","Fiesta","2012","72417 mi","Petrol","Manual","Hatchback","","1.2","270","Sep 2022","UK","White","5","89","1 day"
"25784832","Skoda Superb 2.0 Tdi CR Elegance 170 AUTO","https://www.donedeal.ie/cars-for-sale/skoda-superb-2-0-tdi-cr-elegance-170-auto/25784832","Skoda","Superb","2009","160000 mi","Diesel","","Hatchback","","2.0","570","Apr 2021","Ireland","Silver","","155","1 day"
"25866233","BMW F30 2.0d M-Performance Style","https://www.donedeal.ie/cars-for-sale/bmw-f30-2-0d-m-performance-style/25866233","BMW","3-Series","2012","121 mi","Diesel","Manual","Saloon","5","2.0","","","UK","Silver","4","640","2 days"
"25872424","BMW X3 X-Drive 2.0 Diesel Automatic (High Spec)","https://www.donedeal.ie/cars-for-sale/bmw-x3-x-drive-2-0-diesel-automatic-high-spec/25872424","BMW","X3","2017","41549 mi","Diesel","Automatic","SUV","5","2.0","","","UK","Black","5","410","2 days"
"25763445","2009 Ford Focus, 1.6TDCI ZETEC","https://www.donedeal.ie/cars-for-sale/2009-ford-focus-1-6tdci-zetec/25763445","Ford","Focus","2009","152000 mi","Diesel","","Hatchback","","1.6","200","May 2021","UK","Grey","","237","1 day"
"25836496","A6 Black Edition S tronic 190 * Tornado grey","https://www.donedeal.ie/cars-for-sale/a6-black-edition-s-tronic-190-tornado-grey/25836496","Audi","A6","2016","113349 km","Diesel","Automatic","Saloon","5","2.0","200","Jun 2022","Ireland","Grey","4","130","1 day"
"25101541","Volkswagen Tiguan 1.4 Highline R-line 138BHP 5DR","https://www.donedeal.ie/cars-for-sale/volkswagen-tiguan-1-4-highline-r-line-138bhp-5dr/25101541","Volkswagen","Tiguan","2015","86994 mi","Petrol","Automatic","SUV","","1.4","","Jun 2022","Other","White","5","483","4 days"
"25875829","15Renault Megane Coupe 1,5 DCI low km","https://www.donedeal.ie/cars-for-sale/15renault-megane-coupe-1-5-dci-low-km/25875829","Renault","Megane","2015","89872 km","Diesel","Manual","Hatchback","5","1.5","190","Jul 2021","Ireland","Black","","110","1 day"
"25801854","Opel Astra GTC 2013 1.4 PETROL","https://www.donedeal.ie/cars-for-sale/opel-astra-gtc-2013-1-4-petrol/25801854","Opel","Astra","2013","75000 mi","Petrol","Manual","Hatchback","5","1.4","280","Jan 2021","Ireland","Red","3","247","2 days"
"25789065","Bmw 4 series 420d M-sport","https://www.donedeal.ie/cars-for-sale/bmw-4-series-420d-m-sport/25789065","BMW","4-Series","2014","144225 km","Diesel","Automatic","Coupe","4","2.0","270","May 2022","Ireland","Silver","2","143","1 day"
"25875275","Renault Clio, 2015 1.5DCI NCTED TAXED","https://www.donedeal.ie/cars-for-sale/renault-clio-2015-1-5dci-ncted-taxed/25875275","Renault","Clio","2015","89000 mi","Diesel","Manual","Hatchback","5","1.5","180","Jun 2021","Ireland","Red","4","118","1 day"
"25886674","2011 VW 1.2 TDI Polo","https://www.donedeal.ie/cars-for-sale/2011-vw-1-2-tdi-polo/25886674","Volkswagen","Polo","2011","115500 mi","Diesel","","Hatchback","5","1.2","180","Jun 2021","Ireland","Silver","","373","19 hours"
"25752907","Hyundai Santa Fe 2WD Exec Plus (fully Sanitized)","https://www.donedeal.ie/cars-for-sale/hyundai-santa-fe-2wd-exec-plus-fully-sanitized/25752907","Hyundai","Santa-FE","2018","52800 km","Diesel","Manual","SUV","","2.2","390","Jul 2022","Ireland","Grey","5","12","46 mins"
"25460437","Audi A6 2.0 Sline","https://www.donedeal.ie/cars-for-sale/audi-a6-2-0-sline/25460437","Audi","A6","2009","186500 mi","Diesel","","Saloon","5","2.0","280","Apr 2021","Ireland","Grey","","582","16 days"
"22569817","Ford Ranger, 2015 **3.2L LIMITED**CREW-CAB**","https://www.donedeal.ie/cars-for-sale/ford-ranger-2015-3-2l-limitedcrew-cab/22569817","Ford","Ranger","2015","96000 mi","Diesel","Manual","Pick Up","","3.2","","","","Blue","4","154","23 hours"
"25588821","Nissan Qashqai","https://www.donedeal.ie/cars-for-sale/nissan-qashqai/25588821","Nissan","Qashqai","2017","55000 mi","Diesel","Manual","SUV","","1.5","","","UK","White","5","62","1 day"
"25384646","Audi Q7 3.0TDI 204 QUATTRO TIP SE 4 4DR","https://www.donedeal.ie/cars-for-sale/audi-q7-3-0tdi-204-quattro-tip-se-4-4dr/25384646","Audi","Q7","2014","107000 mi","Diesel","Automatic","SUV","7","3.0","750","Jan 2021","Ireland","Black","4","93","22 hours"
"25768592","Volkswagen Golf 1.6 Sport - Exceptional","https://www.donedeal.ie/cars-for-sale/volkswagen-golf-1-6-sport-exceptional/25768592","Volkswagen","Golf","2006","166000 km","Petrol","Manual","Hatchback","5","1.6","514","Nov 2021","Ireland","Silver","3","122","1 day"
"25789676","Audi A4 2.0 TDI 136BHP Technik","https://www.donedeal.ie/cars-for-sale/audi-a4-2-0-tdi-136bhp-technik/25789676","Audi","A4","2011","139956 mi","Diesel","Manual","Saloon","5","2.0","200","Oct 2021","Ireland","Blue","4","99","23 hours"
"25871764","Mercedes-benz C-class C 200 CDI Elegance","https://www.donedeal.ie/cars-for-sale/mercedes-benz-c-class-c-200-cdi-elegance/25871764","Mercedes-Benz","C-Class","2009","175386 km","Diesel","Automatic","Saloon","5","2.1","750","Feb 2021","Ireland","Silver","4","260","2 days"
"25848688","Ford Mondeo Titanium Tdci Low Miles","https://www.donedeal.ie/cars-for-sale/ford-mondeo-titanium-tdci-low-miles/25848688","Ford","Mondeo","2016","44000 mi","Diesel","Manual","Hatchback","","2.0","","","UK","White","5","175","1 day"
"25274216","Seat Ibiza 2017","https://www.donedeal.ie/cars-for-sale/seat-ibiza-2017/25274216","SEAT","Ibiza","2017","108000 km","Petrol","Manual,Manual","Hatchback,Hatchback","55","1.0","190","Jan 2021","Ireland","Other","4,4","265","9 days"
"25841274","Toyota Corolla Corolla HYB Luna Sport SA","https://www.donedeal.ie/cars-for-sale/toyota-corolla-corolla-hyb-luna-sport-sa/25841274","Toyota","Corolla","2019","26000 km","Hybrid","Automatic","Saloon","","1.8","","Mar 2023","Ireland","Brown","4","123","5 days"
"25892898","Opel corsa AUTOMATIC!!","https://www.donedeal.ie/cars-for-sale/opel-corsa-automatic/25892898","Opel","Corsa","2008","180000 km","Petrol","Automatic","Hatchback","5","1.2","280","Sep 2021","Ireland","Black","3","152","9 hours"
"25362295","Dacia Duster Prestige Blue DCI 115 M","https://www.donedeal.ie/cars-for-sale/dacia-duster-prestige-blue-dci-115-m/25362295","Dacia","Duster","2019","14676 km","Diesel","Manual","SUV","","1.5","200","Jul 2023","Ireland","Grey","4","37","1 day"
"25782662","Kia Ceed 1.6 CRDi","https://www.donedeal.ie/cars-for-sale/kia-ceed-1-6-crdi/25782662","Kia","Ceed","2009","140250 mi","Diesel","Manual","Hatchback","5","1.6","200","Mar 2021","Ireland","Blue","5","340","4 days"
"25811164","Corolla 1.4 d4d","https://www.donedeal.ie/cars-for-sale/corolla-1-4-d4d/25811164","Toyota","Corolla","2008","380000 km","Diesel","Manual","Saloon","5","1.4","270","May 2021","Ireland","Silver","4","154","1 day"
"24519645","12 Land Rover Rangerover Sport SE","https://www.donedeal.ie/cars-for-sale/12-land-rover-rangerover-sport-se/24519645","Land Rover","Rangerover Sport","2012","120000 km","Diesel","Automatic","SUV","5","3.0","1,200","Jan 2022","Ireland","Silver","4","105","22 hours"
"25829069","141 Hyundai i30(AUTOMATIC+43,000MILES+1YR WARRANTY","https://www.donedeal.ie/cars-for-sale/141-hyundai-i30automatic43-000miles1yr-warranty/25829069","Hyundai","i30","2014","44381 mi","Diesel","Automatic","Hatchback","5","1.6","390","Mar 2022","Ireland","White","","459","6 days"
