"ID","Title","Hyperlink","Make","Model","Year","Mileage","Fuel Type","Transmission","Body Type","Seats","Engine Size(Litres)","Road Tax","NCT Expiry","Country of Registeration","Colour","Doors","Views","Days Online"
"25852632","2012 E220 CDI Automatic Transmission","https://www.donedeal.ie/cars-for-sale/2012-e220-cdi-automatic-transmission/25852632","Mercedes-Benz","E-Class","2012","117212 mi","Diesel","Automatic","Saloon","5","2.1","280","Oct 2020","Ireland","Black","4","287","2 days"
"25762686","NISSAN NOTE 1.2 ECO.","https://www.donedeal.ie/cars-for-sale/nissan-note-1-2-eco-/25762686","Nissan","Note","2015","60000 mi","Petrol","Manual","MPV","5","1.2","190","Jun 2021","Ireland","Grey","4","154","2 days"
"24294573","2016 HYUNDAI TUCSON COMFORT PLUS 1.7 CRDI","https://www.donedeal.ie/cars-for-sale/2016-hyundai-tucson-comfort-plus-1-7-crdi/24294573","Hyundai","Tucson","2016","61000 mi","Diesel","Manual","SUV","","1.7","200","Jan 2022","Ireland","Black","5","301","2 days"
"25442434","Audi A5 Black Edition Plus 190PS Automatic","https://www.donedeal.ie/cars-for-sale/audi-a5-black-edition-plus-190ps-automatic/25442434","Audi","A5","2016","96650 mi","Diesel","Automatic","Hatchback","","2.0","","Jul 2022","UK","White","5","310","5 days"
"25839210","Mini Cooper 2008 low mileage","https://www.donedeal.ie/cars-for-sale/mini-cooper-2008-low-mileage/25839210","Mini","Cooper","2008","71000 mi","Petrol","","Hatchback","4","1.6","","May 2021","Ireland","Blue","3","322","3 days"
"25034254","2015 Honda Jazz Hybrid","https://www.donedeal.ie/cars-for-sale/2015-honda-jazz-hybrid/25034254","Honda","Jazz","2015","52000 mi","Petrol","Automatic","Hatchback","5","1.2","270","Nov 2019","Ireland","Brown","5","288","10 days"
"25578365","2015 AUDI A4 2.0 TDI TECHNIK ULTRA HUGE SPEC","https://www.donedeal.ie/cars-for-sale/2015-audi-a4-2-0-tdi-technik-ultra-huge-spec/25578365","Audi","A4","2015","","Diesel","","Saloon","","2.0","190","May 2021","Ireland","Blue","","403","4 days"
"24473084","2016 AUDI A5 2.0TDI ULTRA S LINE BLACK EDTION ALLO","https://www.donedeal.ie/cars-for-sale/2016-audi-a5-2-0tdi-ultra-s-line-black-edtion-allo/24473084","Audi","A5","2016","94000 mi","Diesel","Manual","Hatchback","","2.0","","","","White","5","91","12 hours"
"25617931","Peugeot 3008 Allure Blue 1.5 Hdi 2009","https://www.donedeal.ie/cars-for-sale/peugeot-3008-allure-blue-1-5-hdi-2009/25617931","Peugeot","3008","2019","11628 km","Diesel","Manual","MPV","","1.5","190","Feb 2023","Ireland","Grey","4","114","2 days"
"25244615","Land Rover Range Rover 2.0 P400e PAN Roof Plug IN","https://www.donedeal.ie/cars-for-sale/land-rover-range-rover-2-0-p400e-pan-roof-plug-in/25244615","Land Rover","Rangerover","2020","1126 km","Hybrid","Automatic","SUV","","2.0","","","Ireland","Black","5","195","3 days"
"25865169","Ford Galaxy 1.8 diesel 7 seats","https://www.donedeal.ie/cars-for-sale/ford-galaxy-1-8-diesel-7-seats/25865169","Ford","Galaxy","2007","287320 km","Diesel","Manual","MPV","7","1.8","636","Aug 2021","Ireland","Black","5","140","23 hours"
"25762717","Nissan NOTE 1.2 SV E6 4DR","https://www.donedeal.ie/cars-for-sale/nissan-note-1-2-sv-e6-4dr/25762717","Nissan","NOTE","2017","42350 km","Petrol","Manual","Hatchback","","1.2","190","Mar 2021","Ireland","White","4","76","11 days"
"25625389","BMW 4 Series 420d SE M Performance Style//brand N","https://www.donedeal.ie/cars-for-sale/bmw-4-series-420d-se-m-performance-style-brand-n/25625389","BMW","4 Series","2015","99123 mi","Diesel","Manual","Coupe","","2.0","","Aug 2022","Northern Ireland","White","2","229","2 days"
"25867944","Very nice Opel Insignia","https://www.donedeal.ie/cars-for-sale/very-nice-opel-insignia/25867944","Opel","Insignia","2010","142000 km","Petrol","Manual","Saloon","5","1.8","750","Jun 2021","Ireland","Black","4","300","18 hours"
"25825495","Mint Volkswagen Golf ( genuine selling reason)","https://www.donedeal.ie/cars-for-sale/mint-volkswagen-golf-genuine-selling-reason/25825495","Volkswagen","Golf","2014","161000 km","Diesel","Manual","Estate","5","","180","Jan 2022","Ireland","Red","5","325","5 days"
"25761485","Toyota Rav4 Luna With Cream Leather - 108 Per We","https://www.donedeal.ie/cars-for-sale/toyota-rav4-luna-with-cream-leather-108-per-we/25761485","Toyota","RAV-4","2017","79850 km","Diesel","Manual","SUV","","2.0","270","Aug 2021","Ireland","Brown","4","297","4 days"
"25847727","2007 ASTON MARTIN VANTAGE CONVERTIBLE AUTO.LHD","https://www.donedeal.ie/cars-for-sale/2007-aston-martin-vantage-convertible-auto-lhd/25847727","Aston Martin","Vantage","2007","75000 km","Diesel","Automatic","Cabriolet","2","4.3","1,809","Feb 2021","Ireland","Black","","439","2 days"
"25831246","BMW 520D M SPORT BUSINESS NEW CLUTCH AND INJECTORS","https://www.donedeal.ie/cars-for-sale/bmw-520d-m-sport-business-new-clutch-and-injectors/25831246","BMW","5-Series","2009","180 mi","Diesel","","Saloon","5","2.0","280","Jan 2021","Ireland","Blue","","1,021","4 days"
"25623421","Renault Clio Dynamique Low KM Mint Car","https://www.donedeal.ie/cars-for-sale/renault-clio-dynamique-low-km-mint-car/25623421","Renault","Clio","2015","48486 mi","Petrol","Manual","Hatchback","5","1.1","270","Sep 2021","Ireland","Grey","4","190","1 day"
"25747018","Peugeot 3008 1.5 Bluehdi 130bhp GT Line","https://www.donedeal.ie/cars-for-sale/peugeot-3008-1-5-bluehdi-130bhp-gt-line/25747018","Peugeot","3008","2019","30000 mi","Diesel","Manual","SUV","","1.5","","May 2023","Ireland","Red","5","120","9 hours"
"24918601","2012 Audi TT 2.0 TDI 170 QUATTRO 2DR- LOW Mileage","https://www.donedeal.ie/cars-for-sale/2012-audi-tt-2-0-tdi-170-quattro-2dr-low-mileage/24918601","Audi","TT","2012","112000 km","Diesel","Manual","Coupe","4","2.0","280","Mar 2022","Ireland","White","2","307","15 hours"
"25863040","Volkswagen touran","https://www.donedeal.ie/cars-for-sale/volkswagen-touran/25863040","Volkswagen","Touran","2013","101000 mi","Diesel","","MPV","7","1.6","280","Nov 2021","Ireland","Grey","","169","1 day"
"24238209","BMW 1 Series 116D Efficient Dynamics Plus - 82pw","https://www.donedeal.ie/cars-for-sale/bmw-1-series-116d-efficient-dynamics-plus-82pw/24238209","BMW","1-Series","2017","69000 mi","Diesel","Manual","Hatchback","","1.5","","","UK","Red","5","88","4 days"
"25851011","Peugeot 207 Convertible 2010","https://www.donedeal.ie/cars-for-sale/peugeot-207-convertible-2010/25851011","Peugeot","207","2010","39000 mi","Petrol","Manual","Cabriolet","4","1.6","390","Dec 2020","Ireland","Grey","2","208","2 days"
"25799447","BMW 730 Lt","https://www.donedeal.ie/cars-for-sale/bmw-730-lt/25799447","BMW","7-Series","2007","170000 km","Diesel","Automatic","Saloon","5","3.0","1,494","Mar 2021","Ireland","Black","4","546","7 days"
"25648820","Mercedes-Benz E-Class 220d AMG Exterior Pack Auto","https://www.donedeal.ie/cars-for-sale/mercedes-benz-e-class-220d-amg-exterior-pack-auto/25648820","Mercedes-Benz","E-Class","2018","31500 km","Diesel","Automatic","Saloon","","2.0","200","Jan 2022","Ireland","Blue","4","12","49 mins"
"25784177","2017 Hyundai Tucson 1.7 CRDI Diesel SE Nav Model","https://www.donedeal.ie/cars-for-sale/2017-hyundai-tucson-1-7-crdi-diesel-se-nav-model/25784177","Hyundai","Tucson","2017","46000 mi","Diesel","Manual","SUV","5","1.7","200","Jul 2021","Ireland","Black","5","9","49 mins"
"25850667","2016 BMW 318D SPORT **AUTOMATIC**","https://www.donedeal.ie/cars-for-sale/2016-bmw-318d-sport-automatic/25850667","BMW","3-Series","2016","","Diesel","Automatic","Saloon","","2.0","200","Nov 2020","Ireland","Black","4","180","2 days"
"25583344","Opel GRANDLAND X SRI 1.2i 130PS 4DR","https://www.donedeal.ie/cars-for-sale/opel-grandland-x-sri-1-2i-130ps-4dr/25583344","Opel","GRANDLAND X","2019","26262 mi","Petrol","Manual","MPV","","1.2","270","May 2023","Ireland","Blue","4","80","9 days"
"25847240","BMW 116d","https://www.donedeal.ie/cars-for-sale/bmw-116d/25847240","BMW","1-Series","2016","56000 km","Diesel","Manual","Hatchback","5","1.5","190","Feb 2020","Ireland","White","4","207","2 days"
"25457948","Toyota Avensis 2.0 D4D","https://www.donedeal.ie/cars-for-sale/toyota-avensis-2-0-d4d/25457948","Toyota","Avensis","2012","132355 mi","Diesel","Manual","Saloon","","2.0","","Jun 2022","Ireland","Silver","4","219","5 days"
"25797920","Citroën c4 Picasso bargain car","https://www.donedeal.ie/cars-for-sale/citro-eumln-c4-picasso-bargain-car/25797920","Citroen","C4","2007","170000 km","Petrol","Manual","Hatchback","7","1.7","636","Aug 2020","Ireland","Black","5","495","8 days"
"23722401","Seat Ibiza FR 1.2 TSI "TINY Kilometres"","https://www.donedeal.ie/cars-for-sale/seat-ibiza-fr-1-2-tsi-quottiny-kilometres-quot/23722401","Seat","Ibiza","2016","29800 km","Petrol","Manual","Estate","5","1.2","200","Jul 2022","Ireland","Blue","4","286","5 days"
"25780955","2016 Opel Vivaro ONE OWNER","https://www.donedeal.ie/cars-for-sale/2016-opel-vivaro-one-owner/25780955","Opel","Vivaro","2016","","Diesel","Manual","Van","","1.6","","","Ireland","Red","5","56","12 hours"
"25348550","Volvo S60 D5","https://www.donedeal.ie/cars-for-sale/volvo-s60-d5/25348550","Volvo","S60","2012","184751 mi","Diesel","Manual","Saloon","","2.4","270","May 2022","Ireland","White","","624","6 days"
"25195064","Mercedes-Benz ECLASS E220D 2018","https://www.donedeal.ie/cars-for-sale/mercedes-benz-eclass-e220d-2018/25195064","Mercedes-Benz","E-Class","2018","21000 km","Diesel","Automatic","Saloon","5","2.0","190","Mar 2022","Ireland","Silver","4","110","2 days"
"25831817","151 VW Polo Comfortline 1.2 TSI DSG Facelift model","https://www.donedeal.ie/cars-for-sale/151-vw-polo-comfortline-1-2-tsi-dsg-facelift-model/25831817","Volkswagen","Polo","2015","41623 km","Petrol","Automatic","Hatchback","5","1.2","190","Mar 2021","Ireland","White","5","441","1 day"
"25820584","Mazda 3 Platinum 142 2.2 D (150BHP)","https://www.donedeal.ie/cars-for-sale/mazda-3-platinum-142-2-2-d-150bhp/25820584","Mazda","3","2014","115000 km","Diesel","Manual","Saloon","5","2.2","190","Dec 2020","Ireland","Blue","4","174","3 days"
"25780977","142 Mazda 6 2.2 Skyactive Diesel Sport Model","https://www.donedeal.ie/cars-for-sale/142-mazda-6-2-2-skyactive-diesel-sport-model/25780977","Mazda","6","2014","124000 mi","Diesel","Manual","Saloon","5","2.2","200","Jun 2021","Ireland","Red","4","14","49 mins"
"25605564","2018 Skoda Superb 2.0tdi SE Technology 150ps","https://www.donedeal.ie/cars-for-sale/2018-skoda-superb-2-0tdi-se-technology-150ps/25605564","Skoda","Superb","2018","50720 mi","Diesel","Manual","Hatchback","5","2.0","","","UK","Silver","5","655","28 days"
"25773915","Ford Mondeo 2.0 Tdci 150PS Econetic Style Sport//","https://www.donedeal.ie/cars-for-sale/ford-mondeo-2-0-tdci-150ps-econetic-style-sport-/25773915","Ford","Mondeo","2016","96000 mi","Diesel","Manual","Hatchback","","2.0","","Sep 2022","UK","White","5","103","2 days"
"25417390","2014 MERCEDES C220 CDI SE EXECUTIVE.LOOK!","https://www.donedeal.ie/cars-for-sale/2014-mercedes-c220-cdi-se-executive-look/25417390","Mercedes-Benz","C-Class","2014","102000 mi","Diesel","Manual","Saloon","5","2.1","200","","UK","Black","4","145","3 days"
"25786428","08 Peugeot 407 2.0hdi","https://www.donedeal.ie/cars-for-sale/08-peugeot-407-2-0hdi/25786428","Peugeot","407","2008","251682 km","Diesel","Manual","Saloon","5","2.0","390","May 2021","Ireland","Grey","4","285","3 days"
"25843552","Audi A6 SLine Black Edition Automatic","https://www.donedeal.ie/cars-for-sale/audi-a6-sline-black-edition-automatic/25843552","Audi","A6","2012","269646 km","Diesel","Automatic","Saloon","5","2.0","280","Sep 2020","Ireland","Black","4","487","1 day"
"25672849","VW PASSAT 2013","https://www.donedeal.ie/cars-for-sale/vw-passat-2013/25672849","Volkswagen","Passat","2013","121000 mi","Diesel","","Saloon","5","2.0","200","Jul 2021","Ireland","Black","4","693","21 days"
"23482963","Skoda Octavia Ambition 1.6tdi 90hp 4","https://www.donedeal.ie/cars-for-sale/skoda-octavia-ambition-1-6tdi-90hp-4/23482963","Skoda","Octavia","2018","63086 km","Diesel","Manual","Saloon","","1.6","190","Apr 2022","Ireland","Grey","4","162","20 days"
"22961838","Hyundai i30 Tourer Deluxe 5DR","https://www.donedeal.ie/cars-for-sale/hyundai-i30-tourer-deluxe-5dr/22961838","Hyundai","i30","2019","17510 km","Diesel","Manual","Estate","","1.6","180","Feb 2023","Ireland","Black","5","41","3 days"
"22743332","Ford Fiesta 39p/w titanium 1.5 75ps M5 4DR MCA","https://www.donedeal.ie/cars-for-sale/ford-fiesta-39p-w-titanium-1-5-75ps-m5-4dr-mca/22743332","Ford","Fiesta","2017","47500 km","Diesel","Manual","Hatchback","","1.5","","Aug 2021","Ireland","Grey","4","75","2 days"
"25841557","Toyota Avensis","https://www.donedeal.ie/cars-for-sale/toyota-avensis/25841557","Toyota","Avensis","2013","114000 mi","Diesel","","Saloon","5","2.0","200","Feb 2022","Ireland","Grey","","527","3 days"
"25782351","2013 Ford Focus 1.5 TDCI Diesel ZETEC Model","https://www.donedeal.ie/cars-for-sale/2013-ford-focus-1-5-tdci-diesel-zetec-model/25782351","Ford","Focus","2013","140000 mi","Diesel","Manual","Hatchback","5","1.6","190","Feb 2022","Ireland","Silver","5","12","50 mins"
"25791056","Nissan Qashqai, 2007","https://www.donedeal.ie/cars-for-sale/nissan-qashqai-2007/25791056","Nissan","Qashqai","2007","145000 mi","Diesel","Manual","Hatchback","","1.5","413","Dec 2020","Ireland","Silver","5","238","2 days"
"25826804","2015 Volkswagen Passat CC 2.0 TDI GT SPORT/COUPE","https://www.donedeal.ie/cars-for-sale/2015-volkswagen-passat-cc-2-0-tdi-gt-sport-coupe/25826804","Volkswagen","CC","2015","100000 mi","Diesel","","Coupe","5","2.0","200","Jun 2021","Ireland","White","4","221","4 days"
"25332507","Nissan QASHQAI 1.5 DSL XE","https://www.donedeal.ie/cars-for-sale/nissan-qashqai-1-5-dsl-xe/25332507","Nissan","QASHQAI","2017","68750 km","Diesel","Manual","SUV","","1.5","180","Feb 2021","Ireland","Black","4","96","4 days"
"25847326","Volkswagen CC, 2014 "59000 miles"","https://www.donedeal.ie/cars-for-sale/volkswagen-cc-2014-quot59000-miles-quot/25847326","Volkswagen","CC","2014","59000 mi","Diesel","Manual","Coupe","5","2.0","200","Sep 2022","Ireland","Silver","4","206","2 days"
"25737991","Audi A7 2014","https://www.donedeal.ie/cars-for-sale/audi-a7-2014/25737991","Audi","A7","2014","153711 km","Diesel","Automatic","Hatchback","5","3.0","390","Mar 2022","Ireland","Grey","","1,224","14 days"
"25467686","Vw Tiguan","https://www.donedeal.ie/cars-for-sale/vw-tiguan/25467686","Volkswagen","Tiguan","2012","165000 km","Diesel","Manual","SUV","5","2.0","280","Oct 2020","Ireland","Black","5","508","3 days"
"25843068","Volkswagon E-Golf","https://www.donedeal.ie/cars-for-sale/volkswagon-e-golf/25843068","Volkswagen","Golf","2019","26000 km","Electric","Automatic","Hatchback","5","","120","Feb 2023","Ireland","Black","5","387","3 days"
"25783634","2014 Audi A4 2.0 TDI Diesel Automatic SE TECHNIK","https://www.donedeal.ie/cars-for-sale/2014-audi-a4-2-0-tdi-diesel-automatic-se-technik/25783634","Audi","A4","2014","93000 mi","Diesel","Automatic","Saloon","5","2.0","270","Aug 2022","Ireland","Silver","4","8","50 mins"
"25627044","Tesla Model S 90D Dual Motor Auto With Air Suspen","https://www.donedeal.ie/cars-for-sale/tesla-model-s-90d-dual-motor-auto-with-air-suspen/25627044","Tesla","Model S","2017","46091 km","Electric","Automatic","Hatchback","","","120","","UK","Blue","5","558","3 days"
"25457994","Peugeot 3008 1.6 Hdi. ONE Owner","https://www.donedeal.ie/cars-for-sale/peugeot-3008-1-6-hdi-one-owner/25457994","Peugeot","3008","2013","106000 mi","Diesel","Manual","SUV","","1.6","","Jan 2021","Ireland","Blue","5","85","3 days"
"25780100","Kia Sportage EX 1.7CRDi NCT 7/21","https://www.donedeal.ie/cars-for-sale/kia-sportage-ex-1-7crdi-nct-7-21/25780100","Kia","Sportage","2011","280000 km","Diesel","Manual","SUV","5","1.7","280","Nov 2021","Ireland","Brown","5","286","2 days"
"25781079","182 VW Golf 1.6 TDI Diesel Trendline Model","https://www.donedeal.ie/cars-for-sale/182-vw-golf-1-6-tdi-diesel-trendline-model/25781079","Volkswagen","Golf","2018","44000 mi","Diesel","Manual","Hatchback","5","1.6","190","Jul 2022","Ireland","Grey","5","12","50 mins"
"25731213","2011 Toyota Corolla Terra 1.4D","https://www.donedeal.ie/cars-for-sale/2011-toyota-corolla-terra-1-4d/25731213","Toyota","Corolla","2011","138000 mi","Diesel","Manual","Saloon","5","1.4","270","May 2021","Ireland","Red","4","307","8 days"
"25840988","2011 Reanult Scenic NCT&TAX Low Milage","https://www.donedeal.ie/cars-for-sale/2011-reanult-scenic-nct-amptax-low-milage/25840988","Renault","Scenic","2011","180000 km","Diesel","Manual","MPV","5","1.5","270","Sep 2021","Ireland","Blue","4","223","3 days"
"25857254","NISSAN QASHQAI 1.5 DCI 110 N-CONNECTA","https://www.donedeal.ie/cars-for-sale/nissan-qashqai-1-5-dci-110-n-connecta/25857254","Nissan","Qashqai","2016","106000 mi","Diesel","Manual","SUV","5","1.5","200","Sep 2022","Ireland","Black","5","132","1 day"
"25801732","Audi A5 Sportback S Line 168BHP","https://www.donedeal.ie/cars-for-sale/audi-a5-sportback-s-line-168bhp/25801732","Audi","A5","2011","125603 mi","Diesel","Manual","Hatchback","5","2.0","280","May 2021","Ireland","Red","5","503","1 day"
"25239925","Kia Picanto 1.0 TX 5DR","https://www.donedeal.ie/cars-for-sale/kia-picanto-1-0-tx-5dr/25239925","Kia","Picanto","2018","40034 mi","Petrol","Manual","Hatchback","","1.0","190","Jul 2022","Ireland","White","5","41","19 hours"
"24063724","Seat Altea xl 1.6 142 Tdi ECOMOTIVE I Tech","https://www.donedeal.ie/cars-for-sale/seat-altea-xl-1-6-142-tdi-ecomotive-i-tech/24063724","SEAT","Altea XL","2014","150000 km","Diesel","Manual","MPV","5","1.6","200","Nov 2020","Ireland","Silver","4","333","17 days"
"25858245","Jaguar F Pace 2.0 D AWD 180 BHP Prestige","https://www.donedeal.ie/cars-for-sale/jaguar-f-pace-2-0-d-awd-180-bhp-prestige/25858245","Jaguar","F-PACE","2016","59044 mi","Diesel","Automatic","SUV","5","2.0","280","Nov 2022","Ireland","Black","5","547","1 day"
"25759772","BMW 325 Sport","https://www.donedeal.ie/cars-for-sale/bmw-325-sport/25759772","BMW","3-Series","2007","189000 km","Petrol","Automatic","Coupe","4","2.5","1,080","Apr 2021","Ireland","Grey","2","6","11 mins"
"25247269","Toyota C-HR Hybrid Luna 4DR Auto","https://www.donedeal.ie/cars-for-sale/toyota-c-hr-hybrid-luna-4dr-auto/25247269","Toyota","C-HR","2018","47570 mi","Hybrid","Automatic","Hatchback","","1.8","180","May 2022","Ireland","Grey","4","43","16 hours"
"25783769","BMW 5 Series 2.0d M-sport Beige Leather A/C - Ca","https://www.donedeal.ie/cars-for-sale/bmw-5-series-2-0d-m-sport-beige-leather-a-c-ca/25783769","BMW","5-Series","2018","55491 km","Diesel","Automatic","Saloon","","2.0","","","Ireland","Grey","4","123","3 days"
"25715350","2009 Seat Leon Ecomotvie S 1.9 TDI 5dr","https://www.donedeal.ie/cars-for-sale/2009-seat-leon-ecomotvie-s-1-9-tdi-5dr/25715350","SEAT","Leon","2009","156000 mi","Diesel","Manual","Hatchback","5","1.9","","","Northern Ireland","Red","5","389","16 days"
"24678070","SMART FORTWO @WALTONS GARAGE RANELAGH","https://www.donedeal.ie/cars-for-sale/smart-fortwo-waltons-garage-ranelagh/24678070","Smart","Fortwo","2014","29144 mi","Petrol","Automatic","Coupe","2","1.0","180","Jan 2022","Ireland","Black","","261","4 days"
"25788737","Mercedes c220 full leather","https://www.donedeal.ie/cars-for-sale/mercedes-c220-full-leather/25788737","Mercedes-Benz","220","2015","119000 km","Diesel","Manual","Estate","5","2.1","","","UK","Silver","5","278","2 days"
"25763427","141 Hyundai i40","https://www.donedeal.ie/cars-for-sale/141-hyundai-i40/25763427","Hyundai","I40","2014","81000 mi","Diesel","","","","1.7","200","Oct 2022","Ireland","Other","","543","11 days"
"25450132","Kia Sportage LX 5DR","https://www.donedeal.ie/cars-for-sale/kia-sportage-lx-5dr/25450132","Kia","Sportage","2018","46510 mi","Diesel","Manual","SUV","","1.7","200","Mar 2022","Ireland","Blue","5","216","21 days"
"25849910","Audi A6 2.0tdi 150 S Line","https://www.donedeal.ie/cars-for-sale/audi-a6-2-0tdi-150-s-line/25849910","Audi","A6","2018","72032 km","Diesel","Manual","Saloon","","2.0","200","Jan 2022","Ireland","Grey","5","173","2 days"
"25841274","Toyota Corolla Corolla HYB Luna Sport SA","https://www.donedeal.ie/cars-for-sale/toyota-corolla-corolla-hyb-luna-sport-sa/25841274","Toyota","Corolla","2019","26000 km","Hybrid","Automatic","Saloon","","1.8","","Mar 2023","Ireland","Brown","4","88","3 days"
"25154160","Renault Megane Sport Tourer Iconic TCE","https://www.donedeal.ie/cars-for-sale/renault-megane-sport-tourer-iconic-tce/25154160","Renault","Megane","2020","21 km","Petrol","Manual","Estate","","1.3","","","Ireland","Grey","5","229","24 days"
"25838487","2006 Mercedes SLK 200 Kompressor","https://www.donedeal.ie/cars-for-sale/2006-mercedes-slk-200-kompressor/25838487","Mercedes-Benz","SLK-Class","2006","182000 km","Petrol","Automatic","Cabriolet","2","1.8","636","Mar 2021","Ireland","Black","2","397","3 days"
"25162784","Skoda Citigo 1 Litre Ambition 5 Door - 38 Per We","https://www.donedeal.ie/cars-for-sale/skoda-citigo-1-litre-ambition-5-door-38-per-we/25162784","Skoda","Citigo","2015","103146 km","Petrol","Manual","Hatchback","","1.0","190","Jul 2021","Ireland","White","3","99","4 days"
"25220113","Citroen Grand C4 Picasso Touch Edition Bluehdi 12","https://www.donedeal.ie/cars-for-sale/citroen-grand-c4-picasso-touch-edition-bluehdi-12/25220113","Citroen","C4 GRAND PICASSO","2016","54390 mi","Diesel","Manual","MPV","","1.6","","","UK","White","5","59","2 days"
"24119594","Renault Clio V Dynamique TCe 100 My19","https://www.donedeal.ie/cars-for-sale/renault-clio-v-dynamique-tce-100-my19/24119594","Renault","Clio","2020","100 km","Petrol","Manual","Hatchback","","1.0","180","Jan 2024","Ireland","Blue","5","92","20 days"
"24712944","2016 Volkswagen Passat 2.0 TDI DSG GT HUGE SPEC","https://www.donedeal.ie/cars-for-sale/2016-volkswagen-passat-2-0-tdi-dsg-gt-huge-spec/24712944","Volkswagen","Passat","2016","106000 mi","Diesel","Automatic","Saloon","","2.0","","","Ireland","Silver","4","64","13 hours"
"25856758","Hyundai Getz excellent condition","https://www.donedeal.ie/cars-for-sale/hyundai-getz-excellent-condition/25856758","Hyundai","Getz","2008","100715 mi","Petrol","Manual","Hatchback","5","1.1","270","Aug 2021","Ireland","Blue","3","114","1 day"
"24845978","2016 NISSAN XTRAIL 2 SEATER COMMERCIAL..LOOK!!","https://www.donedeal.ie/cars-for-sale/2016-nissan-xtrail-2-seater-commercial-look/24845978","Nissan","X-Trail","2016","216000 km","Diesel","Manual","SUV","2","1.6","333","","Ireland","Silver","4","465","3 days"
"25830744","Toyota Auris 152 1.4L Diesel","https://www.donedeal.ie/cars-for-sale/toyota-auris-152-1-4l-diesel/25830744","Toyota","Auris","2015","114000 km","Diesel","Manual","Hatchback","5","1.4","190","Oct 2021","Ireland","Other","4","183","4 days"
"25462278","2015 (152) Ford Focus 1.5 TDCI Zetec Sport💥💥💥","https://www.donedeal.ie/cars-for-sale/2015-152-ford-focus-1-5-tdci-zetec-sport/25462278","Ford","Focus","2015","89000 mi","Diesel","Manual","Hatchback","","1.5","180","Jul 2022","Ireland","Black","5","181","3 days"
"24060562","Audi A4, 2015","https://www.donedeal.ie/cars-for-sale/audi-a4-2015/24060562","Audi","A4","2015","105000 mi","Diesel","Manual","Estate","","2.0","270","Jul 2019","Ireland","Grey","5","1,069","52 days"
"25815924","Ford Focus Zetec S","https://www.donedeal.ie/cars-for-sale/ford-focus-zetec-s/25815924","Ford","Focus","2013","53000 mi","Diesel","","Hatchback","5","1.6","190","Sep 2021","Ireland","Silver","","519","4 days"
"25833117","2018 Nissan Pulsar 1.2 Turbo Petrol","https://www.donedeal.ie/cars-for-sale/2018-nissan-pulsar-1-2-turbo-petrol/25833117","Nissan","Pulsar","2018","36000 km","Petrol","Manual","Hatchback","","1.2","200","Jul 2022","Ireland","Grey","4","129","1 day"
"25752278","Opel Corsa 5 DR Hatch-sc-1.2i (75ps","https://www.donedeal.ie/cars-for-sale/opel-corsa-5-dr-hatch-sc-1-2i-75ps/25752278","Opel","Corsa","2020","2 km","Petrol","Manual","Hatchback","","1.2","180","Jan 2024","Ireland","Grey","4","45","2 days"
"25189064","Skoda Octavia AMB 1.0tsi 115HP DSG 4","https://www.donedeal.ie/cars-for-sale/skoda-octavia-amb-1-0tsi-115hp-dsg-4/25189064","Skoda","Octavia","2018","46912 mi","Petrol","Automatic","Saloon","","1.0","190","Feb 2022","Ireland","Black","4","154","7 days"
"25694341","2017 VW PASSAT **2.0L TDI**FULL LEATHER**","https://www.donedeal.ie/cars-for-sale/2017-vw-passat-2-0l-tdifull-leather/25694341","Volkswagen","Passat","2017","","Diesel","Manual","Saloon","","2.0","190","Apr 2021","Ireland","Blue","4","68","13 hours"
"25842969","Hyundai I40 ESTATE, 2015 NCTED TAXED","https://www.donedeal.ie/cars-for-sale/hyundai-i40-estate-2015-ncted-taxed/25842969","Hyundai","I40","2015","118000 mi","Diesel","Manual","Estate","5","1.7","200","Feb 2021","Ireland","Silver","5","24","1 hour"
"25116019","Renault Captur Dynamique Nav","https://www.donedeal.ie/cars-for-sale/renault-captur-dynamique-nav/25116019","Renault","Captur","2018","56000 km","Petrol","Manual","Hatchback","5","0.9","200","May 2022","Ireland","Black","4","77","3 days"
"24809573","142 Mercedes-Benz E300 AMG Hybrid diesel","https://www.donedeal.ie/cars-for-sale/142-mercedes-benz-e300-amg-hybrid-diesel/24809573","Mercedes-Benz","E-Class","2014","170000 km","Hybrid","","Estate","","2.1","200","Dec 2020","Ireland","Black","5","388","3 days"
"25816687","Jaguar F- PACE F-pace 2.0 D 180PS RWD Chequer","https://www.donedeal.ie/cars-for-sale/jaguar-f-pace-f-pace-2-0-d-180ps-rwd-chequer/25816687","Jaguar","F- PACE","2020","10 km","Diesel","Automatic","Estate","","2.0","","","Ireland","Grey","5","95","5 days"
"25831812","💥152 BMW 420D M-SPORT PLUS 💥","https://www.donedeal.ie/cars-for-sale/152-bmw-420d-m-sport-plus/25831812","BMW","4-Series","2015","51000 mi","Diesel","Automatic","Saloon","","2.0","200","Jan 2022","Ireland","White","4","399","4 days"
"25835733","172 Peugeot 2008 HDI Allure","https://www.donedeal.ie/cars-for-sale/172-peugeot-2008-hdi-allure/25835733","Peugeot","2008","2017","46000 km","Diesel","","Hatchback","5","1.6","180","Dec 2021","Ireland","Grey","","163","4 days"
